ID,Type_of_AC,Model,Cooling_Capacity,Avg_Temp,Room_SIze,Num_People,Star_Rating,Age_of_Unit,Maintenance,Avg_Usage,Avg_AC_Temp,City,Input_Power,Electricity_Consumption_AC
730236,Portable,1.3,2689.4,38,1656.2,8,5,3,0,17,17.75,Moscow,2991.387773,1.75
709951,Ducted,2.6,2371.32,48,3291.6,13,4,5,1,7.584,13.69230769,Tokyo,2667.535214,2.524
167379,Window,2.8,5467.35,36,2902.6,11,4,0,1,2.952,16.27272727,Delhi,2921.784386,1.675
921098,Portable,3.4,2670.62,31,5086.4,40,4,0,0,3.503,11.775,Tokyo,2736.23597,1.601
661280,Window,3.7,6480.1,31,5446.4,10,4,1,1,5.58,13.1,Geneva,3080.644581,2.541
569821,Ducted,2.8,6895.36,45,3369.675,30,4,2,1,15,13.5,Tokyo,3216.003756,2.724
732367,Ducted,3.6,2428.96,33,4507.2,27,4,4,0,11.913,11.22222222,New York,2921.189312,2.239
630978,Ducted,1.4,1446.66,30,2049.6,12,5,3,0,11.01,18.5,New York,2673.504146,1.234
169249,Split,2.8,6452.48,35,4132.8,8,2,6,0,13.67,22.375,Bucharest,2939.343961,2.785
649724,Ducted,1.4,1341.78,40,1688.4,13,4,5,0,8.96,21.07692308,Seoul,2880.677848,1.596
550130,Window,2.3,6710.88,34,3238.4,6,2,3,1,11.05,20.66666667,Bucharest,2941.447866,2.28
158883,Ducted,3.3,3755.92,35,3996.3,19,4,3,0,9.925,19.84210526,Berlin,2881.390132,2.43
465787,Split,2.1,5478.88,39,2711.1,21,4,2,0,9.906,15.85714286,Seoul,3075.355184,2.029
398674,Window,2.9,2774.79,32,3978.8,31,5,2,0,4.96,16.03225806,Bucharest,2970.594782,1.364
171820,Portable,3.6,3723.68,38,4510.8,40,3,6,1,17.67,10.95,Mumbai,2907.60091,2.657
215590,Ducted,1.8,4127.64,34,2516.4,15,4,1,0,14.54,18.26666667,New York,3075.699396,2.124
550396,Ducted,2.9,3424.95,36,3685.9,11,5,1,0,14.692,20.27272727,Mumbai,2764.793783,1.792
374031,Split,3.9,7364.22,33,5062.2,35,5,3,0,6.732,17.94285714,Mumbai,3011.446179,2.504
213125,Window,2.5,3832.5,19,3307.5,19,3,0,0,8.797,20,Cairo,2716.621736,1.524
166059,Split,1.3,5995.78,45,1717.3,12,4,0,0,15,22.75,Bucharest,2948.588485,2.346
230394,Split,2.3,5472.27,45,2904.9,5,4,5,0,15.9,21,Bucharest,3061.027997,2.465
702042,Ducted,1,1510.3,47,1212,10,4,4,1,19.088,18.7,Moscow,2635.1699,1.736
540955,Ducted,2.1,3190.77,34,2814,11,4,2,0,1.156,19.09090909,Mumbai,2933.308993,1.517
163647,Split,2.7,5073.7,42,3285.07,8,3,0,1,17,23.25,Berlin,2830.073024,2.402
485821,Ducted,2.5,1577.5,26,3577.5,17,5,2,0,10.776,14.52941176,New York,2957.033076,1.326
797148,Portable,3.7,4186.72,36,4525.1,31,3,3,1,10.368,14.16129032,Cape Town,3006.875725,2.724
976286,Portable,2.8,5656.88,34,3487.2,27,4,4,0,16.15,20.25925926,Seoul,2924.122031,2.195
169519,Split,3.5,5428.35,31,4700.5,42,3,6,0,9.537,15.73809524,Tokyo,2971.850991,2.436
780653,Portable,1.1,4029.3,32,1444.3,10,5,4,0,8.8,20.2,Seoul,2875.381886,1.744
533835,Window,2.4,7091.56,29,3585.6,7,4,3,0,8.881,23.14285714,Berlin,3251.028193,2.484
598793,Window,3.3,5644.52,35,4933.5,14,5,0,0,14.175,14.5,Bucharest,2951.515977,2.076
246530,Portable,1.7,2543.58,41,2502.4,5,4,3,0,6.355,20.2,Prague,2686.379398,2.09
703775,Ducted,2.3,3825.3,36,3029.1,9,5,5,0,2.628,19,Moscow,2982.224971,1.859
312227,Ducted,2.9,3756.48,34,4060,28,2,2,1,15.982,19.21428571,Berlin,2961.42117,2.607
471057,Portable,1,3773,32,1257,2,5,1,0,13.008,26,Berlin,2831.336152,1.893
807772,Ducted,3.7,7951.48,35,5309.5,15,4,5,1,4.865,13.33333333,Bucharest,3127.734512,2.677
718881,Split,2.3,6489.48,36,3314.3,13,4,4,0,14.076,18.76923077,Moscow,2852.085904,2.288
770703,Portable,1.6,1970.84,41,2155.2,6,4,4,0,16,18.83333333,Berlin,2825.356875,1.634
807329,Split,2,4812,32,2570,5,5,2,0,10.944,25.4,Cape Town,2997.714655,1.959
331018,Split,1.8,4308.18,36,2586.6,15,4,6,0,1.44,20.4,Cape Town,2763.363917,2.069
736467,Window,1.1,4395.6,36,1357.4,6,2,3,0,15.368,25,Cape Town,3047.99981,1.806
983943,Portable,3.8,3694.26,30,4647.4,23,1,5,0,9.21,14.30434783,Sao Paolo,3086.96413,2.648
565902,Split,1.7,6940.44,46,2499,14,4,6,0,16,19.28571429,Berlin,3170.084004,2.598
945293,Portable,3.4,4937.9,43,4855.2,38,2,1,1,5.332,12.13157895,New York,3010.167668,3.039
924672,Portable,2.5,5203.75,30,3737.5,29,4,6,0,11.08,15.03448276,Cairo,2925.908,2.419
690460,Window,3.9,2321.3,35,5514.6,55,5,3,0,13.09,13.18181818,Berlin,2871.342541,2.175
355920,Split,1.2,4786.88,37,1555.2,6,3,4,0,1.406,16.16666667,Sao Paolo,2928.512,1.666
976555,Ducted,1.1,4957.26,36,1376.1,8,4,1,1,13.856,18.5,Sao Paolo,2986.155563,2.27
367327,Split,2.7,3782.06,41,3256.2,19,5,5,0,16.564,20.15789474,Berlin,2698.837442,1.681
784894,Ducted,1.4,1619.94,38,1915.2,17,5,4,1,10.89,14.23529412,Mumbai,2764.072364,1.8
411532,Split,3.2,2911.92,41,3942.4,19,4,4,1,11.272,18.15789474,Cairo,2925.908,1.988
317393,Window,3.6,27880,37,4474.8,8,2,2,0,5.92,23.625,Cairo,2925.908,2.357
249880,Split,2.2,7147.98,40,2725.8,13,5,2,0,12,20.07692308,Berlin,3013.609364,2.554
103740,Window,1.2,1173.76,28,1580.4,7,2,1,0,6.244,18,Mumbai,2806.743936,1.242
262944,Window,3.2,5452.92,35,4230.4,38,4,4,0,15.09,14.92105263,Cape Town,2861.069514,2.357
135209,Window,2.2,6888.12,40,2811.6,16,4,5,0,14.08,18.5,Tokyo,2923.472,2.487
764683,Portable,2.7,2772.41,29,3655.8,25,4,3,0,1.566,16.16,New York,3038.450309,1.661
148055,Split,3.2,1396.56,29,3285.07,32,4,5,0,9.86,17.90625,Berlin,2836.787635,1.614
642717,Window,1,2899.6,41,1236,7,5,0,1,6.396,16.85714286,Seoul,2804.120007,1.4
640386,Portable,3.7,6817.12,38,4943.2,14,5,3,0,7.98,19.71428571,Cairo,3190.383602,2.62
161798,Portable,1.6,1446.52,45,2363.2,9,3,4,0,13.77,15,Geneva,2577.493815,1.991
826049,Portable,1.4,2488.62,37,2098.6,12,2,6,0,15,16.08333333,Bucharest,2875.944176,2.351
477360,Split,3.7,17925.08,37,4576.9,22,4,6,0,1.073,19.68181818,Moscow,2878.51614,2.014
571195,Window,3.2,6662.04,36,3236.357,28,4,0,0,14.368,15.28571429,Bucharest,3202.170985,2.206
984099,Split,2.7,2909.57,34,3499.2,27,5,3,0,14.484,16.25925926,Berlin,2770.716895,1.771
277260,Ducted,2.9,3312.72,38,4187.6,25,4,5,1,13.338,14.52,Tokyo,3039.366965,2.512
591179,Ducted,3.1,7730.31,34,3744.8,29,5,5,0,4.046,14.17241379,Berlin,3247.904698,2.332
696380,Ducted,3,4134,32,4011,20,4,1,0,19.04,18.6,New York,2720.041982,1.892
539402,Window,2.3,5339.43,34,2999.2,20,4,0,0,18.87,16.7,Seoul,3113.427189,1.816
686142,Ducted,3.7,6351.32,38,4525.1,9,4,3,0,15.246,16.22222222,Moscow,3144.566017,2.752
653231,Ducted,1.5,6323.85,36,1948.5,3,3,5,0,10.68,28,Sao Paolo,3069.264634,2.468
988127,Ducted,1.9,6915.09,39,3318.8,15,4,5,0,15.08,14.6,Berlin,2884.914711,2.415
828105,Split,1.2,3536.96,46,3264.65,11,5,6,0,6.378,20.18181818,Moscow,2853.145304,1.874
776841,Split,3.3,3503.22,38,4191,20,4,6,1,17.084,14.9,Berlin,2846.238515,2.313
579026,Split,2.5,3147.5,43,3527.5,7,4,1,0,5.461,19.14285714,Berlin,2834.785342,1.67
387439,Split,3.6,6712.96,36,5281.2,47,4,4,0,1.8,13.76595745,Mumbai,2928.544723,2.621
262889,Ducted,3.2,2226.84,38,4278.4,21,4,5,1,9.348,18.80952381,Seoul,2670.256398,2.389
265796,Split,3.6,4029.68,27,4492.8,22,5,0,1,11.421,17.22727273,Geneva,2924.402508,1.722
820256,Window,2.5,3442.5,34,3332.5,6,4,3,0,11.942,21.66666667,Bucharest,2867.793026,1.526
214435,Split,3.9,5244.47,48,4683.9,23,1,3,0,19.152,16.08695652,Cape Town,2929.678416,3.112
471804,Window,3.7,4464.83,36,4484.4,17,4,4,0,12.996,16.11764706,New York,3065.651483,2.448
408302,Split,2.5,6442.5,33,3060,18,4,3,0,11.948,20.83333333,Moscow,2914.873594,2.158
437433,Ducted,2.2,3452.6,33,2743.4,8,5,4,1,14.718,18.125,Sao Paolo,2812.367395,1.747
742682,Window,1.6,2265.48,31,2182.4,17,3,5,0,14.539,18.82352941,Mumbai,2616.755191,1.804
414382,Split,1.1,4253.52,37,1619.2,8,5,6,0,15.873,17.625,Cape Town,2979.450954,1.692
178835,Portable,2.9,3860.97,42,4048.4,8,5,6,0,15.56,22.25,Berlin,3037.188427,2.606
894946,Window,1,4363.7,35,1286,10,4,1,0,18.185,14.5,Bucharest,2928.311383,1.89
710791,Portable,2.8,3033.6,35,4001.2,20,4,4,0,7.91,19.75,Berlin,2925.091958,2.246
476162,Portable,3.7,6326.66,35,5535.2,49,5,0,1,4.585,14.71428571,Berlin,3226.397835,2.724
907407,Split,2.9,4760.1,38,3874.4,19,4,3,0,8.056,18,Tokyo,2803.039812,2.312
455159,Window,1.4,4638.66,30,1890,13,3,0,0,17.7,17.30769231,Delhi,3035.746527,1.509
360847,Split,1.6,1965.04,47,2030.4,4,4,4,1,8.695,30.75,Berlin,2589.966621,1.916
244466,Ducted,2.9,5820.48,40,3741,22,2,3,0,0.36,14.81818182,Tokyo,2813.106914,2.255
776920,Ducted,1.2,2758.56,33,1666.8,15,4,2,0,10.981,19.2,Delhi,3030.608833,1.563
692131,Split,2.1,3714.7,30,3097.5,15,2,5,0,6.51,18,Bucharest,2878.101721,1.976
889982,Portable,1.3,26527.88,37,1756.3,5,2,1,0,7.978,24.4,Tokyo,3088.766656,2.315
640852,Portable,3.7,2672.87,40,5002.4,25,4,2,0,16.96,12.6,Berlin,2878.374094,2.258
696601,Ducted,2.2,4517.66,37,2739,8,3,3,0,5.439,23.625,Tokyo,3069.426685,2.039
428109,Window,1.9,4369.68,40,2411.1,19,4,5,0,12.64,16.10526316,Mumbai,3113.628178,2.063
797612,Portable,2.8,4936.96,36,3861.2,19,4,1,1,19.98,12.89473684,Sao Paolo,2928.512,2.597
541007,Portable,1.1,1142.19,39,1453.1,8,5,5,0,19.305,14.875,New York,2913.97,1.607
789023,Ducted,3.1,1324.41,36,4482.6,8,4,5,0,13.316,23.5,Tokyo,2616.36424,2.131
728339,Ducted,2.8,1292.85,35,2091,14,5,4,0,8.33,16.5,Geneva,2598.964196,1.717
223931,Ducted,3.6,5215.6,40,5083.2,25,3,5,1,17.92,14.6,Bucharest,3095.229582,2.992
524419,Split,1,5723.3,40,1241,6,5,5,1,12.16,19.66666667,Delhi,3061.37206,1.998
293043,Ducted,1.5,3163.65,41,2040,14,4,4,1,17.299,12.92857143,Sao Paolo,2773.728474,2
456962,Window,3.3,2299.57,25,4227.3,12,4,0,0,3.05,21.08333333,Mumbai,2744.949143,1.486
876336,Ducted,1.6,1943,37,2248,15,4,6,0,14.603,21.46666667,Sao Paolo,2733.48049,1.613
535399,Portable,3.8,1621.5,38,4605.6,13,4,0,0,10.572,17.92307692,Mumbai,2887.183623,1.985
171531,Window,1,6217.2,37,3307.942,11,4,3,0,8.954,17.36363636,Delhi,3175.195954,2.014
947371,Window,1.7,3350.88,30,2439.5,4,3,0,0,14.01,17.5,Berlin,2846.55941,1.328
796242,Portable,3.7,7677.48,44,4580.6,32,3,3,0,5.808,12.375,Bucharest,3182.544269,2.598
494415,Split,3.8,6611.58,42,5540.4,44,4,4,0,17,16.95454545,Bucharest,3008.813315,2.989
202952,Window,3.8,6595.02,36,5118.6,10,2,1,0,9.396,14.6,Mumbai,2868.038398,2.43
722741,Portable,3.9,4538.35,40,5436.6,32,3,1,0,14.84,15.25,Geneva,2765.510891,2.398
739577,Split,1,1564.2,35,1288,11,5,3,0,1.575,22.18181818,Tokyo,2616.075585,0.968
812578,Ducted,2.5,7332.5,37,3620,14,5,5,0,7.622,12.64285714,Mumbai,3086.008707,2.675
177005,Portable,2,6082.8,37,2590,23,4,4,0,8.621,17.60869565,Sao Paolo,2924.7711,2.495
418326,Split,2.8,3504.64,31,3432.8,20,4,2,1,3.1,16.55,Mumbai,3044.318876,2.148
569974,Split,1.1,4592.07,29,1420.1,2,4,6,0,0.986,31.5,Mumbai,3100.319052,1.802
102491,Ducted,3.7,6469.14,36,4928.4,14,3,3,0,12.024,17.57142857,Cape Town,3107.128676,2.951
995962,Split,2.4,6482.72,35,3578.4,14,4,3,1,17.01,13.5,Moscow,3048.76787,2.603
512791,Split,2.8,1608.96,42,3236.357,15,4,5,0,17,20.8,Bucharest,2946.28836,2.099
514312,Split,2.8,6819.84,44,3533.6,28,4,4,0,8.888,11.57142857,Sao Paolo,3147.509664,2.26
592821,Portable,1.3,4549.38,37,1617.2,3,5,4,1,19.079,29.33333333,Cairo,2911.088284,2.217
976359,Portable,1.2,4268.32,38,3366.936,6,4,1,0,15.2,16.33333333,Sao Paolo,2993.240785,1.615
521628,Portable,3.3,6274.94,30,4197.6,8,5,3,0,6.39,19.75,Mumbai,2986.943333,2.353
104576,Ducted,3.4,7474.52,47,4362.2,13,5,2,0,0.705,22.61538462,Berlin,2998.430318,2.26
853237,Window,2,1309.2,30,2850,70,4,1,1,0.96,13.14285714,Delhi,2892.209732,1.348
615366,Portable,1.9,5105.1,38,2422.5,4,4,0,0,1.216,22.5,New York,3009.661765,2.21
105507,Ducted,2.7,3710.94,42,3410.1,6,4,4,0,5.88,21,Delhi,2914.892599,2.115
427795,Ducted,3.2,7105.56,34,3369.675,21,3,4,1,3.4,11.61904762,Tokyo,2979.669255,2.427
196744,Window,1.5,6243.35,28,1951.5,13,5,3,0,10.456,14.15384615,Cape Town,3020.441165,1.926
888355,Portable,2.73,2929.22,43,2866.6,17,4,2,0,17.67,18.52941176,Mumbai,2786.891517,2.016
277382,Ducted,3.7,5970.46,43,5524.1,38,4,2,0,16,16.13157895,Tokyo,3151.368067,2.769
327830,Portable,3.2,2426.16,35,4627.2,41,3,0,0,10.085,17.85365854,Geneva,2672.012412,2.22
510816,Split,3.8,6183.78,29,5320,31,5,6,0,16.994,10.93548387,Bucharest,3070.602271,2.495
257162,Ducted,2.7,2340.61,32,3628.8,18,2,5,0,7.28,20.77777778,Sao Paolo,2619.577481,2.138
334521,Window,2.7,7268.21,32,3950.1,23,4,0,0,2.88,14.39130435,Sao Paolo,3108.089507,2.213
164942,Portable,6.8,3685.5,35,2184.5,17,5,5,0,11.535,18.05882353,Berlin,2774.476014,2.224
335515,Portable,2,2313.6,44,2506,17,5,1,0,18.788,12.58823529,Sao Paolo,2696.849241,1.885
456831,Window,3.1,5233.45,32,4064.1,12,4,6,0,1.344,14.66666667,Bucharest,3011.125663,1.999
547755,Window,3.2,6027.12,24,4502.4,40,2,1,0,5.496,16.6,Berlin,2970.096927,2.196
691164,Window,2.65,6862.08,30,3892,23,5,1,0,0.27,14.30434783,New York,2982.465409,2.029
185071,Ducted,1.2,1720.32,35,1638,6,4,3,0,9.59,16.83333333,Bucharest,2885.167664,1.829
245984,Split,2.1,5203,41,2992.5,5,4,2,0,18.8,24.2,Bucharest,2901.5965,2.167
302212,Portable,1.4,5245.14,36,2028.6,6,5,4,0,7.812,25,Moscow,3016.712011,1.852
880659,Portable,3.7,6630.8,37,4565.8,22,5,6,0,10.064,13.68181818,Berlin,2952.711976,2.827
439979,Portable,3.6,3058.64,35,5310,15,4,5,1,12.85,20.33333333,Seoul,2827.56982,2.601
609514,Portable,2.7,17456.96,38,5364,32,3,3,0,2.964,15.1875,Berlin,2791.339995,2.446
933086,Ducted,3,5740.8,44,4104,16,4,3,0,4.884,19.75,Seoul,2907.226474,2.599
630017,Window,3.8,4083.42,35,4966.6,19,5,0,0,6.3,20.84210526,Berlin,2803.313058,2.06
368857,Ducted,3.7,3808.6,38,5265.1,26,4,3,0,5.32,14.46153846,Delhi,2800.303832,2.225
286018,Portable,1.2,3750.88,36,1532.4,3,5,6,0,16.62,30,Berlin,2841.110732,1.77
356328,Split,1.4,6356.64,36,1869,3,4,1,0,17.964,24,Sao Paolo,3015.817854,2.162
176462,Split,1.7,6742.71,45,2199.8,19,5,3,0,18.95,17.36842105,Berlin,3222.929079,2.542
808146,Window,1,5991.7,30,1212,8,3,3,0,3.24,13.75,Geneva,2828.391934,1.73
182729,Ducted,1.9,6085.66,36,3307.942,15,4,6,0,12.244,18.4,Delhi,3074.90826,2.239
396456,Split,2.9,5428.32,44,3572.8,28,5,3,0,16.436,20.57142857,Tokyo,2803.849502,2.379
639720,Portable,9.2,2441.55,43,2845.1,11,4,5,1,18,16.90909091,Mumbai,3013.983981,2.523
947861,Ducted,1,3822.5,36,1488,10,5,5,0,1.188,13.6,New York,2927.070613,1.524
827758,Window,2.6,3368.04,31,3798.9,15,4,5,0,8.215,13.06666667,Moscow,2711.542877,1.559
491571,Split,1.1,2979.24,49,1577.4,3,5,3,0,11.466,35.33333333,Tokyo,2936.870964,1.715
475768,Split,1.2,2676.8,40,1696.8,3,3,4,1,18.8,26.33333333,Bucharest,2874.615266,2.116
538327,Window,3.2,5397.48,48,4771.2,14,4,0,1,17,18.42857143,Sao Paolo,3115.317679,2.372
902333,Split,1.5,1398.4,44,2127,17,5,3,0,13.564,15.58823529,Cape Town,2851.924829,1.787
937159,Window,1.7,5583.24,28,2157.3,15,5,5,0,0.448,15.86666667,Mumbai,3111.505302,1.508
435981,Window,3.3,5756.24,35,4352.7,17,5,4,0,10.43,12.05882353,Berlin,2911.979662,2.175
539996,Split,3.3,1368.57,33,4613.4,36,4,3,0,9.174,15.91666667,Sao Paolo,2842.693892,1.57
426057,Portable,2.1,6535.21,39,2564.1,17,4,6,0,6.201,15.29411765,Bucharest,3099.234741,2.449
884917,Ducted,2.5,16960,37,3105,6,5,3,0,16.934,20.16666667,Berlin,2895.728712,2.169
468413,Portable,3.6,4131.68,32,5162.4,25,4,2,0,7.504,14.28,Berlin,2763.917032,2.147
655324,Window,1.7,4880.07,36,2419.1,12,4,2,0,14.328,22,Berlin,3047.209793,1.712
159464,Portable,3.6,5830.32,37,5050.8,45,4,4,0,5.291,13.82222222,Mumbai,2873.585016,2.728
207910,Split,1,2184.6,43,1452,13,3,0,0,18,15.30769231,Berlin,2759.509867,1.976
882152,Portable,3.7,3024.96,29,4769.3,28,3,5,1,15.863,14.03571429,Seoul,3011.581177,2.496
826508,Window,14,1534.95,36,5082,45,5,4,0,7.7,13.8,Mumbai,2705.961182,1.797
836080,Window,1,5804.7,38,1498,10,3,2,0,17.502,21.8,Berlin,3170.339695,2.166
450626,Portable,1.3,5352.81,43,1935.7,11,5,6,0,11.911,14.90909091,Bucharest,3027.094254,2.062
359393,Ducted,3,5769.4,38,3759,7,2,0,1,10.336,24.42857143,Cairo,3039.62115,2.814
846298,Window,2.4,6319.04,35,2937.6,5,3,6,0,7.175,24,Tokyo,2691.195537,1.394
544161,Split,2.5,4828.75,38,3110,24,4,3,0,6.536,15.58333333,Sao Paolo,3000.576072,2.029
584143,Portable,3.8,5002.5,42,4693,32,4,4,0,11.844,15.3125,Sao Paolo,3029.459553,2.722
841512,Ducted,2,2923.2,29,2690,21,4,6,0,4.147,13.38095238,Tokyo,2925.53191,1.978
641956,Portable,3.4,7012.22,34,3318.8,32,4,1,1,14.518,13.0625,Berlin,2914.387998,2.764
301222,Portable,3.5,4602.15,37,4252.5,17,4,6,0,12.714,14.17647059,Berlin,3048.844873,2.436
622502,Portable,2,5758.8,40,2520,17,5,1,0,15,17.35294118,Delhi,2993.104484,1.896
978643,Ducted,12,3083.6,40,3326.96,17,5,5,1,19.4,21.35294118,Mumbai,2863.039353,2.23
929032,Ducted,1.5,6084.65,33,2190,17,4,4,1,14.895,18.94117647,Tokyo,3062.859825,2.174
984786,Ducted,1.9,4607.68,26,2565,5,3,5,0,16.12,18.2,Bucharest,2837.133198,1.818
965871,Window,1.3,6195.79,34,1783.6,8,5,6,0,16.818,21.25,Berlin,2832.175283,1.766
733181,Ducted,1.8,1880.92,46,2340,11,5,1,0,7.758,21.18181818,Sao Paolo,2907.267032,1.447
865125,Portable,2.5,3592.5,33,3342.5,10,5,3,0,13.588,15.3,Geneva,3037.272267,2.272
149787,Window,2.5,2583.75,39,3050,6,4,5,0,8.943,24.5,Prague,2632.87611,1.546
555625,Split,1,6428.4,33,1285,8,4,2,0,2.805,22.125,Berlin,2974.208675,1.874
512303,Window,1.1,5954.04,42,1332.1,3,4,3,0,15.51,24,Tokyo,3186.575796,1.829
588292,Split,2.9,2884.44,33,3955.6,11,4,1,0,2.376,21,Sao Paolo,2722.21122,1.435
634469,Portable,3.4,6168.02,39,4426.8,26,3,6,0,5.343,18.5,Berlin,2988.849835,2.797
829995,Window,2.9,21450.12,40,3535.1,7,3,1,0,6.32,17.71428571,Bucharest,2874.578534,1.999
630281,Split,3.4,4377.78,25,3285.07,20,5,1,1,15.675,17.25,Berlin,2763.057075,1.938
439290,Window,1.5,6890.8,42,2148,8,4,0,0,4.074,16.25,Berlin,3032.793105,1.821
231529,Ducted,3.1,3179.37,24,4346.2,26,5,0,0,5.808,18.92307692,Sao Paolo,2793.645108,1.806
412121,Window,2.1,4382.62,45,2904.3,11,5,2,1,15,19.09090909,Moscow,2763.31324,1.962
726344,Split,2.4,1557.44,38,3352.8,10,4,6,0,7.888,20.8,Delhi,2954.587985,1.87
179266,Window,2.7,4422.25,32,4563.9,9,4,2,0,18.656,21.55555556,Berlin,2875.407545,2.166
260670,Ducted,2.6,3076.92,34,3161.6,28,5,0,0,15.13,13.21428571,Tokyo,2766.646415,1.768
426071,Portable,3.9,4869.17,41,5655,28,4,1,0,15.498,16.46428571,Moscow,2921.828,2.325
106487,Split,3,22739.6,33,4047,8,3,3,0,10.395,14.125,Delhi,3017.494479,2.101
485351,Ducted,2.7,2066.29,28,3782.7,11,4,2,0,6.72,19.54545455,Seoul,2607.730728,1.501
146623,Portable,1.8,19432.24,41,2176.2,4,4,2,0,8.036,21.25,Moscow,2954.081272,1.952
335991,Window,1.2,3663.52,32,1468.8,2,1,3,0,15.104,28,Bucharest,3067.249729,2.097
378695,Ducted,2.6,6424.74,41,3809,26,5,5,0,10.067,19.57692308,Tokyo,2861.036008,2.257
535355,Split,2,3128.4,35,3236.357,25,2,2,0,9.68,11.4,Bucharest,2984.66806,2.104
238307,Ducted,2.3,2164.8,37,2801.4,11,4,0,1,3.293,21.36363636,Seoul,2923.338,1.706
860643,Split,2.9,1804.71,33,3584.4,32,5,6,0,0.858,11.03125,Berlin,2971.037021,1.84
307867,Split,3.1,3619.53,38,3760.3,11,2,0,0,7.828,15.45454545,Berlin,2821.788834,2.305
589281,Window,1.8,4855.7,34,2644.2,5,3,0,0,4.454,23.8,Seoul,3015.960176,1.615
810662,Window,3.7,4194.94,43,4588,22,5,0,0,13.273,20.95454545,Moscow,2838.316589,1.875
790482,Ducted,3.5,5941.35,43,4333,17,5,3,1,6.321,21.52941176,Sao Paolo,2867.963051,2.466
858191,Window,1.1,3796.2,32,1560.9,14,5,6,0,7.232,14.28571429,Geneva,2834.619089,1.526
496439,Window,1,4400,26,1420,7,5,0,0,15.028,20.71428571,Berlin,2806.232408,1.4
429620,Ducted,2.73,7078.5,31,4458,17,5,3,0,10.075,18.82352941,Mumbai,3128.429831,2.391
724619,Split,3.4,2391.9,39,4212.6,21,4,3,0,9.216,12.85714286,Sao Paolo,2995.842913,2.066
463760,Window,2.3,6846.18,34,3366.936,21,4,3,0,14.382,15.61904762,Sao Paolo,2885.729652,2.057
369944,Split,3.3,6066.13,35,4438.5,39,4,4,0,10.85,14.8974359,Sao Paolo,3063.971254,2.157
710981,Window,1.4,1942.56,39,1787.8,8,4,6,0,15.639,19.875,Geneva,2945.45077,1.823
247556,Portable,2.88,3568.75,39,3350,6,4,3,0,17.654,16.5,Sao Paolo,3074.936904,2.038
206642,Split,1.5,6371,30,2164.5,6,3,3,0,8.07,24,Mumbai,3132.497312,2.336
327802,Portable,3.7,4623.75,43,4961.7,24,5,3,1,18.963,13.79166667,Sao Paolo,2849.970471,2.965
914080,Window,3.1,6666.59,37,4265.6,17,4,4,0,1.258,15.17647059,Cairo,2853.383314,2.469
991724,Portable,3.3,4450.18,41,4131.6,12,4,1,0,18.299,19.41666667,Cape Town,2858.880165,2.262
151618,Split,3.3,7897.54,29,4184.4,16,5,6,0,10.469,14.8125,Sao Paolo,2928.512,2.56
834069,Ducted,2.8,4360.96,36,4197.2,8,2,2,0,4.464,17.5,Berlin,3104.166186,2.482
284272,Portable,1.3,1631.72,41,1643.2,11,5,6,0,17,22.72727273,Moscow,2679.91172,1.939
407162,Split,3.2,3450.48,54,4553.6,13,5,0,0,18,15.15384615,Delhi,2770.246876,1.912
959774,Split,1.8,4780.18,38,2185.2,10,4,0,0,19.152,18.8,Berlin,2922.395,1.787
115420,Portable,1.9,7070.98,29,2585.9,5,4,3,0,6.786,23.8,Seoul,3117.085142,2.204
179082,Split,3.5,6979.5,42,4872,29,4,5,1,16.884,18.44827586,Seoul,3158.883179,2.937
917218,Split,1.7,2015.91,35,2276.3,11,4,3,0,12.675,15.18181818,Berlin,2797.377784,1.755
880528,Portable,2,7473.6,35,2552,5,4,2,0,9.1,25,Sao Paolo,2919.412259,1.854
592755,Split,3.1,6960.03,29,4076.5,8,4,3,0,12.731,21.625,Berlin,2898.986734,2.565
822051,Portable,1.3,1523.24,34,1700.4,3,5,6,0,14.146,29.33333333,Cape Town,2709.111317,1.654
108034,Split,3.8,6447.36,41,5494.8,10,5,5,0,3.075,23.1,Delhi,2829.494155,1.853
880120,Portable,1.7,5118.75,44,2301.8,18,3,0,0,15,20.44444444,New York,2878.351497,2.15
486814,Ducted,2.3,6049.14,23,3351.1,13,4,3,0,8.855,18.76923077,Berlin,3056.155375,1.995
906687,Window,1.9,3649.73,31,2730.3,24,4,1,0,13.02,12.29166667,Moscow,3079.479245,1.649
851900,Window,1.8,3515.22,36,3314.322,22,2,2,0,6.016,11.63636364,Seoul,3046.917314,2.031
386580,Portable,1.8,6307.1,36,2563.2,10,5,3,0,18.608,22.6,Bucharest,2985.470277,2.158
385437,Ducted,14,6396.3,38,4242,21,2,0,1,1.9,12.80952381,Mumbai,2898.69329,2.941
283517,Portable,1.7,2398.5,36,2342.6,18,4,6,0,7.384,15,Sao Paolo,2858.261576,1.823
185476,Ducted,1.4,6569.82,35,3268.22,11,4,5,0,15.435,17.18181818,Geneva,3074.858056,2.296
499656,Split,1.5,5695.95,31,2059.5,6,3,5,1,12.319,18.16666667,Seoul,2923.338,2.477
591752,Split,1.2,6132,37,1726.8,15,3,6,0,10.471,15.46666667,Delhi,3100.12795,2.265
411526,Split,1.7,6137.82,31,2499,12,5,3,0,18.383,21.58333333,Cairo,2858.406372,2.162
823556,Portable,3.4,3006.96,46,4311.2,21,2,4,0,8.516,17.19047619,Bucharest,2798.515641,2.472
